chr	H1_chromhmm	H1_CIS	cell_type	chr_1	pos1_1	pos2_1	element_lab	elem_type	elem_id	len	strand	main_lab	main_type	main_elem	main_id	flank_side	ltr_loc
chr10	Tx	cont_Tx_EnhG2	h1	chr10	100381305	100381754	HERVH-int:991	HERVH-int	991	1921	+	flanked:LTR7B_HERVH-int:1424	flanked	LTR7B_HERVH-int	1424	NA	NA
chr10	Tx	cont_Tx_EnhG2	h1	chr10	100381823	100382471	HERVH-int:992	HERVH-int	992	3711	+	flanked:LTR7B_HERVH-int:1424	flanked	LTR7B_HERVH-int	1424	NA	NA
chr10	Tx	cont_Tx_EnhG2	h1	chr10	100383553	100385005	HERVH-int:993	HERVH-int	993	9193	+	flanked:LTR7B_HERVH-int:1424	flanked	LTR7B_HERVH-int	1424	NA	NA
chr10	Tx	cont_Tx_EnhG2	h1	chr10	100385005	100385407	HERVH-int:994	HERVH-int	994	4164	+	flanked:LTR7B_HERVH-int:1424	flanked	LTR7B_HERVH-int	1424	NA	NA
chr10	TxWk	cont_Tx_EnhG2	h1	chr10	100385005	100385407	HERVH-int:994	HERVH-int	994	4164	+	flanked:LTR7B_HERVH-int:1424	flanked	LTR7B_HERVH-int	1424	NA	NA
chr10	TxWk	cont_Tx_EnhG2	h1	chr10	100385695	100386926	HERVH-int:995	HERVH-int	995	6531	+	flanked:LTR7B_HERVH-int:1424	flanked	LTR7B_HERVH-int	1424	NA	NA
chr10	TxWk	cont_Tx_EnhG2	h1	chr10	100386921	100387141	HERVH-int:996	HERVH-int	996	1382	+	flanked:LTR7B_HERVH-int:1424	flanked	LTR7B_HERVH-int	1424	NA	NA
chr10	TxWk	cont_Tx_EnhG2	h1	chr10	100387435	100387488	HERVH-int:997	HERVH-int	997	1382	+	flanked:LTR7B_HERVH-int:1424	flanked	LTR7B_HERVH-int	1424	NA	NA
chr10	TxWk	cont_Tx_EnhG2	h1	chr10	100387481	100388042	HERVH-int:998	HERVH-int	998	3726	+	flanked:LTR7B_HERVH-int:1424	flanked	LTR7B_HERVH-int	1424	NA	NA
chr10	TxWk	cont_Tx_EnhG2	h1	chr10	100388043	100388398	LTR7B:999	LTR7B	999	2386	+	flanked:LTR7B_HERVH-int:1424	flanked	LTR7B_HERVH-int	1424	NA	3prime
chr10	ReprPCWk	cont_Biv	h1	chr10	101201002	101201451	LTR7:1006	LTR7	1006	3610	-	solo:LTR7:1	solo	LTR7	1	NA	NA
chr10	EnhA1	cont_TxWk_Enh	h1	chr10	103205440	103205872	LTR7Y:1007	LTR7Y	1007	2524	+	flanked:LTR7Y_HERVH-int:1425	flanked	LTR7Y_HERVH-int	1425	NA	5prime
chr10	EnhWk	cont_TxWk_EnhWk	h1	chr10	103205440	103205872	LTR7Y:1007	LTR7Y	1007	2524	+	flanked:LTR7Y_HERVH-int:1425	flanked	LTR7Y_HERVH-int	1425	NA	5prime
chr10	EnhWk	cont_TxWk_EnhWk	h1	chr10	103205874	103208326	HERVH-int:1008	HERVH-int	1008	15226	+	flanked:LTR7Y_HERVH-int:1425	flanked	LTR7Y_HERVH-int	1425	NA	NA
chr10	EnhWk	cont_TxWk_EnhWk	h1	chr10	103213230	103213657	LTR7Y:1012	LTR7Y	1012	2382	+	flanked:LTR7Y_HERVH-int:1425	flanked	LTR7Y_HERVH-int	1425	NA	3prime
chr10	ReprPC	cont_Low_TssBiv	h1	chr10	108599049	108599463	LTR7B:1030	LTR7B	1030	2727	+	flanked:LTR7B_LTR7_HERVH-int:1429	flanked	LTR7B_LTR7_HERVH-int	1429	NA	5prime
chr10	ReprPC	cont_Low_TssBiv	h1	chr10	108599463	108599572	HERVH-int:1031	HERVH-int	1031	722	+	flanked:LTR7B_LTR7_HERVH-int:1429	flanked	LTR7B_LTR7_HERVH-int	1429	NA	NA
chr10	ReprPC	cont_Low_TssBiv	h1	chr10	108599565	108600535	HERVH-int:1032	HERVH-int	1032	6407	+	flanked:LTR7B_LTR7_HERVH-int:1429	flanked	LTR7B_LTR7_HERVH-int	1429	NA	NA
chr10	ReprPC	cont_Low_TssBiv	h1	chr10	108600535	108600816	LTR7:1033	LTR7	1033	1621	+	flanked:LTR7B_LTR7_HERVH-int:1429	flanked	LTR7B_LTR7_HERVH-int	1429	NA	3prime
chr10	EnhA1	cont_Low_EnhWk	h1	chr10	118701973	118702351	LTR7:1050	LTR7	1050	1872	+	solo:LTR7:4	solo	LTR7	4	NA	NA
chr10	EnhA2	cont_Low_EnhWk	h1	chr10	118701973	118702351	LTR7:1050	LTR7	1050	1872	+	solo:LTR7:4	solo	LTR7	4	NA	NA
chr10	Het	cont_Low_TssBiv	h1	chr10	118893656	118894915	HERVH-int:1051	HERVH-int	1051	6944	+	nonflanked:LTR7_HERVH-int:2369:3prime	nonflanked	LTR7_HERVH-int	2369	3prime	NA
chr10	Het	cont_Low_TssBiv	h1	chr10	118896494	118896955	HERVH-int:1052	HERVH-int	1052	2932	+	nonflanked:LTR7_HERVH-int:2369:3prime	nonflanked	LTR7_HERVH-int	2369	3prime	NA
chr10	Het	cont_Low_TssBiv	h1	chr10	118897468	118898053	HERVH-int:1053	HERVH-int	1053	2159	+	nonflanked:LTR7_HERVH-int:2369:3prime	nonflanked	LTR7_HERVH-int	2369	3prime	NA
chr10	Het	cont_Low_TssBiv	h1	chr10	118898136	118899476	HERVH-int:1054	HERVH-int	1054	8407	+	nonflanked:LTR7_HERVH-int:2369:3prime	nonflanked	LTR7_HERVH-int	2369	3prime	NA
chr10	TssFlnk	cont_Tss_noEnh	h1	chr10	120850126	120850561	LTR7Y:1066	LTR7Y	1066	3411	+	flanked:LTR7Y_HERVH-int:1432	flanked	LTR7Y_HERVH-int	1432	NA	3prime
chr10	EnhWk	cont_Low_EnhWk	h1	chr10	124800426	124800816	LTR7:1068	LTR7	1068	2521	+	solo:LTR7:8	solo	LTR7	8	NA	NA
chr10	TxWk	cont_EnhA	h1	chr10	131050053	131050185	LTR7B:1070	LTR7B	1070	947	+	solo:LTR7B:10	solo	LTR7B	10	NA	NA
chr10	TxWk	cont_EnhA	h1	chr10	131050176	131050303	LTR7B:1071	LTR7B	1071	940	+	solo:LTR7B:10	solo	LTR7B	10	NA	NA
chr11	Het	cont_TxWk_EnhWk	h1	chr11	331892	332202	LTR7:1074	LTR7	1074	1770	+	solo:LTR7:77	solo	LTR7	77	NA	NA
chr11	Het	cont_TxWk_EnhWk	h1	chr11	332497	332554	LTR7:1075	LTR7	1075	1770	+	solo:LTR7:77	solo	LTR7	77	NA	NA
chr11	TxWk	cont_TxWk_EnhWk	h1	chr11	333766	334167	LTR7:1076	LTR7	1076	2115	-	solo:LTR7:78	solo	LTR7	78	NA	NA
chr11	EnhA1	cont_Low_EnhWk	h1	chr11	333766	334167	LTR7:1076	LTR7	1076	2115	-	solo:LTR7:78	solo	LTR7	78	NA	NA
chr11	ZNF-Rpts	cont_ReprPC_Biv	h1	chr11	2331243	2331664	LTR7C:1077	LTR7C	1077	2269	-	solo:LTR7C_LTR7B:68	solo	LTR7C_LTR7B	68	NA	NA
chr11	ReprPCWk	cont_ReprPC_Biv	h1	chr11	2338768	2339200	LTR7B:1078	LTR7B	1078	3378	-	solo:LTR7C_LTR7B:68	solo	LTR7C_LTR7B	68	NA	NA
chr11	ReprPCWk	cont_ReprPC_Biv	h1	chr11	2339318	2339771	LTR7:1079	LTR7	1079	3501	+	solo:LTR7:69	solo	LTR7	69	NA	NA
chr11	ReprPCWk	cont_ReprPC_Biv	h1	chr11	3211589	3212029	LTR7C:1080	LTR7C	1080	2766	+	solo:LTR7C:75	solo	LTR7C	75	NA	NA
chr11	Tx	cont_Tx_EnhG1	h1	chr11	3398784	3399193	LTR7:1081	LTR7	1081	2781	+	solo:LTR7:79	solo	LTR7	79	NA	NA
chr11	TxWk	cont_TxWk_EnhWk	h1	chr11	3470256	3470653	LTR7:1082	LTR7	1082	2558	-	flanked:LTR7_HERVH-int:1433	flanked	LTR7_HERVH-int	1433	NA	3prime
chr11	TxWk	cont_TxWk_EnhWk	h1	chr11	3470653	3471031	HERVH-int:1083	HERVH-int	1083	2388	-	flanked:LTR7_HERVH-int:1433	flanked	LTR7_HERVH-int	1433	NA	NA
chr11	TxWk	cont_TxWk_EnhWk	h1	chr11	3471031	3471242	HERVH-int:1084	HERVH-int	1084	1335	-	flanked:LTR7_HERVH-int:1433	flanked	LTR7_HERVH-int	1433	NA	NA
chr11	TxWk	cont_TxWk_EnhWk	h1	chr11	3471243	3471309	HERVH-int:1085	HERVH-int	1085	4288	-	flanked:LTR7_HERVH-int:1433	flanked	LTR7_HERVH-int	1433	NA	NA
chr11	TxWk	cont_TxWk_EnhWk	h1	chr11	3472375	3472976	HERVH-int:1086	HERVH-int	1086	4288	-	flanked:LTR7_HERVH-int:1433	flanked	LTR7_HERVH-int	1433	NA	NA
chr11	TxWk	cont_TxWk_EnhWk	h1	chr11	3472971	3473528	HERVH-int:1087	HERVH-int	1087	4108	-	flanked:LTR7_HERVH-int:1433	flanked	LTR7_HERVH-int	1433	NA	NA
chr11	TxWk	cont_TxWk_EnhWk	h1	chr11	3481711	3482016	HERVH-int:1088	HERVH-int	1088	2105	-	flanked:LTR7_HERVH-int:1433	flanked	LTR7_HERVH-int	1433	NA	NA
chr11	TxWk	cont_TxWk_EnhWk	h1	chr11	3482002	3484835	HERVH-int:1089	HERVH-int	1089	15936	-	flanked:LTR7_HERVH-int:1433	flanked	LTR7_HERVH-int	1433	NA	NA
chr11	TxWk	cont_TxWk_EnhWk	h1	chr11	3484837	3485187	LTR7:1090	LTR7	1090	2021	-	flanked:LTR7_HERVH-int:1433	flanked	LTR7_HERVH-int	1433	NA	5prime
chr11	EnhWk	cont_TxWk_EnhWk	h1	chr11	3484837	3485187	LTR7:1090	LTR7	1090	2021	-	flanked:LTR7_HERVH-int:1433	flanked	LTR7_HERVH-int	1433	NA	5prime
chr11	TxWk	cont_Tx_EnhG2	h1	chr11	3647948	3648306	LTR7:1091	LTR7	1091	2464	+	flanked:LTR7_HERVH-int:1434	flanked	LTR7_HERVH-int	1434	NA	5prime
chr11	TxWk	cont_Tx_EnhG2	h1	chr11	3648308	3651480	HERVH-int:1092	HERVH-int	1092	20548	+	flanked:LTR7_HERVH-int:1434	flanked	LTR7_HERVH-int	1434	NA	NA
chr11	TxWk	cont_Tx_EnhG2	h1	chr11	3651479	3651986	HERVH-int:1093	HERVH-int	1093	3204	+	flanked:LTR7_HERVH-int:1434	flanked	LTR7_HERVH-int	1434	NA	NA
chr11	ReprPCWk	cont_ReprPC_Biv	h1	chr11	3651976	3652638	HERVH-int:1094	HERVH-int	1094	4312	+	flanked:LTR7_HERVH-int:1434	flanked	LTR7_HERVH-int	1434	NA	NA
chr11	ReprPCWk	cont_ReprPC_Biv	h1	chr11	3652639	3653227	HERVH-int:1095	HERVH-int	1095	2178	+	flanked:LTR7_HERVH-int:1434	flanked	LTR7_HERVH-int	1434	NA	NA
chr11	ReprPCWk	cont_ReprPC_Biv	h1	chr11	3653227	3653636	LTR7:1096	LTR7	1096	2997	+	flanked:LTR7_HERVH-int:1434	flanked	LTR7_HERVH-int	1434	NA	3prime
chr11	EnhWk	cont_Low_EnhWk	h1	chr11	6069821	6070273	LTR7:1123	LTR7	1123	3476	-	flanked:LTR7_HERVH-int:1438	flanked	LTR7_HERVH-int	1438	NA	3prime
chr11	TxWk	cont_TxWk_EnhWk	h1	chr11	6069821	6070273	LTR7:1123	LTR7	1123	3476	-	flanked:LTR7_HERVH-int:1438	flanked	LTR7_HERVH-int	1438	NA	3prime
chr11	TxWk	cont_TxWk_EnhWk	h1	chr11	6070273	6070648	HERVH-int:1124	HERVH-int	1124	2251	-	flanked:LTR7_HERVH-int:1438	flanked	LTR7_HERVH-int	1438	NA	NA
chr11	TxWk	cont_TxWk_EnhWk	h1	chr11	6070650	6070867	HERVH-int:1125	HERVH-int	1125	1343	-	flanked:LTR7_HERVH-int:1438	flanked	LTR7_HERVH-int	1438	NA	NA
chr11	TxWk	cont_TxWk_EnhWk	h1	chr11	6070868	6071530	HERVH-int:1126	HERVH-int	1126	4022	-	flanked:LTR7_HERVH-int:1438	flanked	LTR7_HERVH-int	1438	NA	NA
chr11	TxWk	cont_TxWk_EnhWk	h1	chr11	6071532	6072032	HERVH-int:1127	HERVH-int	1127	3053	-	flanked:LTR7_HERVH-int:1438	flanked	LTR7_HERVH-int	1438	NA	NA
chr11	TxWk	cont_TxWk_EnhWk	h1	chr11	6072022	6075431	HERVH-int:1128	HERVH-int	1128	18107	-	flanked:LTR7_HERVH-int:1438	flanked	LTR7_HERVH-int	1438	NA	NA
chr11	TxWk	cont_TxWk_EnhWk	h1	chr11	6075433	6075884	LTR7:1129	LTR7	1129	3574	-	flanked:LTR7_HERVH-int:1438	flanked	LTR7_HERVH-int	1438	NA	5prime
chr11	ZNF-Rpts	cont_Het_Rpts	h1	chr11	6075433	6075884	LTR7:1129	LTR7	1129	3574	-	flanked:LTR7_HERVH-int:1438	flanked	LTR7_HERVH-int	1438	NA	5prime
chr11	EnhWk	cont_Low_TssBiv	h1	chr11	6371249	6371660	LTR7:1136	LTR7	1136	2733	+	flanked:LTR7_HERVH-int:1439	flanked	LTR7_HERVH-int	1439	NA	3prime
chr11	Het	cont_Low_TssBiv	h1	chr11	6801846	6802255	LTR7:1137	LTR7	1137	2658	+	solo:LTR7:106	solo	LTR7	106	NA	NA
chr11	Het	cont_Het_Rpts	h1	chr11	7914348	7917465	HERVH-int:1143	HERVH-int	1143	18691	-	flanked:LTR7_HERVH-int:1440	flanked	LTR7_HERVH-int	1440	NA	NA
chr11	Het	cont_Het_Rpts	h1	chr11	7917467	7917907	LTR7:1144	LTR7	1144	3268	-	flanked:LTR7_HERVH-int:1440	flanked	LTR7_HERVH-int	1440	NA	5prime
chr11	EnhA2	cont_Low_EnhWk	h1	chr11	13777426	13777761	LTR7:1146	LTR7	1146	2178	+	solo:LTR7:63	solo	LTR7	63	NA	NA
chr11	Het	cont_TxWk_EnhWk	h1	chr11	16888975	16889407	LTR7C:1154	LTR7C	1154	3134	+	solo:LTR7C:67	solo	LTR7C	67	NA	NA
chr11	EnhA2	cont_Low_TssBiv	h1	chr11	25579394	25579817	LTR7:1196	LTR7	1196	2932	-	solo:LTR7:72	solo	LTR7	72	NA	NA
chr11	TssA	cont_Low_TssBiv	h1	chr11	25579394	25579817	LTR7:1196	LTR7	1196	2932	-	solo:LTR7:72	solo	LTR7	72	NA	NA
chr11	EnhA2	cont_EnhA	h1	chr11	27629071	27629519	LTR7:1198	LTR7	1198	3716	-	flanked:LTR7_HERVH-int:1446	flanked	LTR7_HERVH-int	1446	NA	3prime
chr11	TxWk	cont_Tss_noEnh	h1	chr11	27629071	27629519	LTR7:1198	LTR7	1198	3716	-	flanked:LTR7_HERVH-int:1446	flanked	LTR7_HERVH-int	1446	NA	3prime
chr11	TxWk	cont_Tss_noEnh	h1	chr11	27629519	27629899	HERVH-int:1199	HERVH-int	1199	2537	-	flanked:LTR7_HERVH-int:1446	flanked	LTR7_HERVH-int	1446	NA	NA
chr11	TxWk	cont_Tss_noEnh	h1	chr11	27629897	27630109	HERVH-int:1200	HERVH-int	1200	1397	-	flanked:LTR7_HERVH-int:1446	flanked	LTR7_HERVH-int	1446	NA	NA
chr11	TxWk	cont_Tss_noEnh	h1	chr11	27630110	27630772	HERVH-int:1201	HERVH-int	1201	4434	-	flanked:LTR7_HERVH-int:1446	flanked	LTR7_HERVH-int	1446	NA	NA
chr11	TxWk	cont_Tss_noEnh	h1	chr11	27630774	27631277	HERVH-int:1202	HERVH-int	1202	3417	-	flanked:LTR7_HERVH-int:1446	flanked	LTR7_HERVH-int	1446	NA	NA
chr11	TxWk	cont_Tss_noEnh	h1	chr11	27631267	27634476	HERVH-int:1203	HERVH-int	1203	20723	-	flanked:LTR7_HERVH-int:1446	flanked	LTR7_HERVH-int	1446	NA	NA
chr11	TssFlnk	cont_Tss_noEnh	h1	chr11	27631267	27634476	HERVH-int:1203	HERVH-int	1203	20723	-	flanked:LTR7_HERVH-int:1446	flanked	LTR7_HERVH-int	1446	NA	NA
chr11	TssA	cont_Tss_noEnh	h1	chr11	27631267	27634476	HERVH-int:1203	HERVH-int	1203	20723	-	flanked:LTR7_HERVH-int:1446	flanked	LTR7_HERVH-int	1446	NA	NA
chr11	TxWk	cont_Tss_noEnh	h1	chr11	27634478	27634926	LTR7:1204	LTR7	1204	3717	-	flanked:LTR7_HERVH-int:1446	flanked	LTR7_HERVH-int	1446	NA	5prime
chr11	TssFlnk	cont_Tss_Enh	h1	chr11	27634478	27634926	LTR7:1204	LTR7	1204	3717	-	flanked:LTR7_HERVH-int:1446	flanked	LTR7_HERVH-int	1446	NA	5prime
chr11	TssA	cont_Tss_Enh	h1	chr11	27634478	27634926	LTR7:1204	LTR7	1204	3717	-	flanked:LTR7_HERVH-int:1446	flanked	LTR7_HERVH-int	1446	NA	5prime
chr11	Het	cont_Het_Rpts	h1	chr11	37579832	37580849	HERVH-int:1218	HERVH-int	1218	5347	-	flanked:LTR7_HERVH-int:1447	flanked	LTR7_HERVH-int	1447	NA	NA
chr11	Het	cont_Het_Rpts	h1	chr11	37580849	37581045	HERVH-int:1219	HERVH-int	1219	1048	-	flanked:LTR7_HERVH-int:1447	flanked	LTR7_HERVH-int	1447	NA	NA
chr11	Het	cont_Het_Rpts	h1	chr11	37581024	37582236	HERVH-int:1220	HERVH-int	1220	4324	-	flanked:LTR7_HERVH-int:1447	flanked	LTR7_HERVH-int	1447	NA	NA
chr11	Het	cont_Het_Rpts	h1	chr11	37582231	37583060	HERVH-int:1221	HERVH-int	1221	2714	-	flanked:LTR7_HERVH-int:1447	flanked	LTR7_HERVH-int	1447	NA	NA
chr11	Het	cont_Het_Rpts	h1	chr11	37583060	37583372	LTR7:1222	LTR7	1222	1807	-	flanked:LTR7_HERVH-int:1447	flanked	LTR7_HERVH-int	1447	NA	5prime
chr11	TxWk	cont_Het_Rpts	h1	chr11	37969218	37969623	LTR7:1224	LTR7	1224	2636	-	solo:LTR7:81	solo	LTR7	81	NA	NA
chr11	EnhWk	cont_Low_TssBiv	h1	chr11	41427669	41428123	LTR7:1230	LTR7	1230	3093	+	solo:LTR7:82	solo	LTR7	82	NA	NA
chr11	Het	cont_Het_Rpts	h1	chr11	43071242	43071597	LTR7:1237	LTR7	1237	1880	-	solo:LTR7:84	solo	LTR7	84	NA	NA
chr11	ZNF-Rpts	cont_Het_Rpts	h1	chr11	43071242	43071597	LTR7:1237	LTR7	1237	1880	-	solo:LTR7:84	solo	LTR7	84	NA	NA
chr11	Het	cont_Het_Rpts_strongest	h1	chr11	49320582	49320949	LTR7:1238	LTR7	1238	2179	-	flanked:LTR7_HERVH-int:1450	flanked	LTR7_HERVH-int	1450	NA	3prime
chr11	Het	cont_Het_Rpts_strongest	h1	chr11	49320949	49321505	HERVH-int:1239	HERVH-int	1239	3836	-	flanked:LTR7_HERVH-int:1450	flanked	LTR7_HERVH-int	1450	NA	NA
chr11	Het	cont_Het_Rpts_strongest	h1	chr11	49321498	49321923	HERVH-int:1240	HERVH-int	1240	2248	-	flanked:LTR7_HERVH-int:1450	flanked	LTR7_HERVH-int	1450	NA	NA
chr11	Het	cont_Het_Rpts_strongest	h1	chr11	49321914	49323318	HERVH-int:1241	HERVH-int	1241	7630	-	flanked:LTR7_HERVH-int:1450	flanked	LTR7_HERVH-int	1450	NA	NA
chr11	Het	cont_Het_Rpts_strongest	h1	chr11	49323312	49323761	HERVH-int:1242	HERVH-int	1242	2747	-	flanked:LTR7_HERVH-int:1450	flanked	LTR7_HERVH-int	1450	NA	NA
chr11	Het	cont_Het_Rpts_strongest	h1	chr11	49323755	49326471	HERVH-int:1243	HERVH-int	1243	13531	-	flanked:LTR7_HERVH-int:1450	flanked	LTR7_HERVH-int	1450	NA	NA
chr11	Het	cont_Het_Rpts_strongest	h1	chr11	49326474	49326841	LTR7:1244	LTR7	1244	2015	-	flanked:LTR7_HERVH-int:1450	flanked	LTR7_HERVH-int	1450	NA	5prime
chr11	Het	cont_Het_Rpts_strongest	h1	chr11	49842788	49843259	LTR7Y:1245	LTR7Y	1245	3951	-	solo:LTR7Y:88	solo	LTR7Y	88	NA	NA
chr11	ZNF-Rpts	cont_Het_Rpts_strongest	h1	chr11	55559429	55559799	LTR7C:1247	LTR7C	1247	1592	+	flanked:LTR7C_HERVH-int:1451	flanked	LTR7C_HERVH-int	1451	NA	5prime
chr11	ZNF-Rpts	cont_Het_Rpts_strongest	h1	chr11	55559799	55560088	HERVH-int:1248	HERVH-int	1248	1012	+	flanked:LTR7C_HERVH-int:1451	flanked	LTR7C_HERVH-int	1451	NA	NA
chr11	ZNF-Rpts	cont_Het_Rpts_strongest	h1	chr11	55560074	55562947	HERVH-int:1249	HERVH-int	1249	8134	+	flanked:LTR7C_HERVH-int:1451	flanked	LTR7C_HERVH-int	1451	NA	NA
chr11	Het	cont_Het_Rpts_strongest	h1	chr11	55560074	55562947	HERVH-int:1249	HERVH-int	1249	8134	+	flanked:LTR7C_HERVH-int:1451	flanked	LTR7C_HERVH-int	1451	NA	NA
chr11	Het	cont_Het_Rpts_strongest	h1	chr11	55562937	55563454	HERVH-int:1250	HERVH-int	1250	3190	+	flanked:LTR7C_HERVH-int:1451	flanked	LTR7C_HERVH-int	1451	NA	NA
chr11	Het	cont_Het_Rpts_strongest	h1	chr11	55563454	55563896	LTR7C:1251	LTR7C	1251	2368	+	flanked:LTR7C_HERVH-int:1451	flanked	LTR7C_HERVH-int	1451	NA	3prime
chr11	TxWk	cont_Low_EnhWk	h1	chr11	56059269	56059680	LTR7:1252	LTR7	1252	2549	-	solo:LTR7:93	solo	LTR7	93	NA	NA
chr11	Het	cont_Het_Rpts	h1	chr11	56323395	56323837	LTR7C:1253	LTR7C	1253	2272	+	solo:LTR7C:94	solo	LTR7C	94	NA	NA
chr11	TssFlnkU	cont_EnhA	h1	chr11	63529318	63529768	LTR7:1265	LTR7	1265	3695	-	solo:LTR7:103	solo	LTR7	103	NA	NA
chr11	ReprPCWk	cont_TxWk_EnhWk	h1	chr11	64483840	64484301	LTR7B:1266	LTR7B	1266	3741	-	solo:LTR7B:104	solo	LTR7B	104	NA	NA
chr11	ReprPCWk	cont_Tx_EnhG2	h1	chr11	66574048	66576727	HERVH-int:1268	HERVH-int	1268	18183	+	flanked:LTR7_HERVH-int:1453	flanked	LTR7_HERVH-int	1453	NA	NA
chr11	ReprPCWk	cont_Tx_EnhG2	h1	chr11	66576728	66576956	LTR7:1269	LTR7	1269	1619	+	flanked:LTR7_HERVH-int:1453	flanked	LTR7_HERVH-int	1453	NA	3prime
chr11	ZNF-Rpts	cont_Het_Rpts_strong	h1	chr11	67853776	67856609	HERVH-int:1284	HERVH-int	1284	16172	-	flanked:LTR7_HERVH-int:1455	flanked	LTR7_HERVH-int	1455	NA	NA
chr11	Het	cont_Het_Rpts	h1	chr11	67853776	67856609	HERVH-int:1284	HERVH-int	1284	16172	-	flanked:LTR7_HERVH-int:1455	flanked	LTR7_HERVH-int	1455	NA	NA
chr11	Het	cont_Tx_EnhG1	h1	chr11	68622704	68623198	LTR7:1286	LTR7	1286	2927	+	flanked:LTR7_HERVH-int:1456	flanked	LTR7_HERVH-int	1456	NA	5prime
chr11	Het	cont_Tx_EnhG1	h1	chr11	68623201	68625053	HERVH-int:1287	HERVH-int	1287	9184	+	flanked:LTR7_HERVH-int:1456	flanked	LTR7_HERVH-int	1456	NA	NA
chr11	EnhWk	cont_Low_EnhWk	h1	chr11	68632349	68632796	LTR7:1289	LTR7	1289	3392	+	flanked:LTR7_HERVH-int:1456	flanked	LTR7_HERVH-int	1456	NA	3prime
chr11	TxWk	cont_TxWk_Enh	h1	chr11	68633777	68634170	LTR7:1290	LTR7	1290	2702	+	flanked:LTR7_HERVH-int:1456	flanked	LTR7_HERVH-int	1456	NA	3prime
chr11	TxWk	cont_TxWk_Enh	h1	chr11	68634172	68637122	HERVH-int:1291	HERVH-int	1291	19387	+	flanked:LTR7_HERVH-int:1456	flanked	LTR7_HERVH-int	1456	NA	NA
chr11	EnhWk	cont_TxWk_EnhWk	h1	chr11	68634172	68637122	HERVH-int:1291	HERVH-int	1291	19387	+	flanked:LTR7_HERVH-int:1456	flanked	LTR7_HERVH-int	1456	NA	NA
chr11	TxWk	cont_TxWk_Enh	h1	chr11	68637101	68637246	HERVH-int:1292	HERVH-int	1292	806	+	flanked:LTR7_HERVH-int:1456	flanked	LTR7_HERVH-int	1456	NA	NA
chr11	TxWk	cont_TxWk_Enh	h1	chr11	68637236	68637739	HERVH-int:1293	HERVH-int	1293	3320	+	flanked:LTR7_HERVH-int:1456	flanked	LTR7_HERVH-int	1456	NA	NA
chr11	TxWk	cont_TxWk_Enh	h1	chr11	68637741	68638398	HERVH-int:1294	HERVH-int	1294	4282	+	flanked:LTR7_HERVH-int:1456	flanked	LTR7_HERVH-int	1456	NA	NA
chr11	TxWk	cont_TxWk_Enh	h1	chr11	68638399	68638616	HERVH-int:1295	HERVH-int	1295	1362	+	flanked:LTR7_HERVH-int:1456	flanked	LTR7_HERVH-int	1456	NA	NA
chr11	TxWk	cont_TxWk_Enh	h1	chr11	68638614	68638994	HERVH-int:1296	HERVH-int	1296	2425	+	flanked:LTR7_HERVH-int:1456	flanked	LTR7_HERVH-int	1456	NA	NA
chr11	TxWk	cont_TxWk_Enh	h1	chr11	68638994	68639439	LTR7:1297	LTR7	1297	3273	+	flanked:LTR7_HERVH-int:1456	flanked	LTR7_HERVH-int	1456	NA	3prime
chr11	ReprPCWk	cont_TxWk_EnhWk	h1	chr11	70059975	70061420	HERVH-int:1302	HERVH-int	1302	3548	-	nonflanked:LTR7C_HERVH-int:2389:3prime	nonflanked	LTR7C_HERVH-int	2389	3prime	NA
chr11	EnhA2	cont_TxWk_EnhWk	h1	chr11	70213949	70214361	LTR7:1303	LTR7	1303	2875	-	flanked:LTR7_HERVH-int:1457	flanked	LTR7_HERVH-int	1457	NA	3prime
chr11	TxWk	cont_TxWk_Enh	h1	chr11	70213949	70214361	LTR7:1303	LTR7	1303	2875	-	flanked:LTR7_HERVH-int:1457	flanked	LTR7_HERVH-int	1457	NA	3prime
chr11	TxWk	cont_TxWk_Enh	h1	chr11	70214671	70215048	HERVH-int:1304	HERVH-int	1304	2237	-	flanked:LTR7_HERVH-int:1457	flanked	LTR7_HERVH-int	1457	NA	NA
chr11	TxWk	cont_TxWk_Enh	h1	chr11	70215046	70215263	HERVH-int:1305	HERVH-int	1305	1321	-	flanked:LTR7_HERVH-int:1457	flanked	LTR7_HERVH-int	1457	NA	NA
chr11	TxWk	cont_TxWk_Enh	h1	chr11	70215264	70215925	HERVH-int:1306	HERVH-int	1306	4078	-	flanked:LTR7_HERVH-int:1457	flanked	LTR7_HERVH-int	1457	NA	NA
chr11	TxWk	cont_TxWk_Enh	h1	chr11	70215927	70216071	HERVH-int:1307	HERVH-int	1307	1040	-	flanked:LTR7_HERVH-int:1457	flanked	LTR7_HERVH-int	1457	NA	NA
chr11	TxWk	cont_TxWk_Enh	h1	chr11	70216066	70216651	HERVH-int:1308	HERVH-int	1308	4080	-	flanked:LTR7_HERVH-int:1457	flanked	LTR7_HERVH-int	1457	NA	NA
chr11	TxWk	cont_TxWk_Enh	h1	chr11	70216630	70219753	HERVH-int:1309	HERVH-int	1309	19252	-	flanked:LTR7_HERVH-int:1457	flanked	LTR7_HERVH-int	1457	NA	NA
chr11	TxWk	cont_TxWk_Enh	h1	chr11	70219755	70220156	LTR7:1310	LTR7	1310	2608	-	flanked:LTR7_HERVH-int:1457	flanked	LTR7_HERVH-int	1457	NA	5prime
